IDs,TOP2,TOP3,TOP4,MID2,MID3,MID4,BTM2,BTM3,BTM4,Gene_Product,Ortholog_ID,percent_id,taxonomy,
Ga0562388_07958260_3_935,985526,0,0,0,2299820,0,0,2979760,0,cytochrome c peroxidase,COG1858,45.81,Bacteria;Cyanobacteria;unclassified Cyanobacteria;Chroococcidiopsidales;Chroococcidiopsidaceae;Aliterella;Aliterella atlantica;Chroococcales cyanobacterium CENA595,
Ga0562388_10304691_1_525,0,0,6263202,0,0,0,0,0,0,type IV pilus assembly protein PilQ,KO:K02666,58.38,Bacteria;Candidatus Aminicenantes;unclassified Candidatus Aminicenantes;unclassified Candidatus Aminicenantes;unclassified Candidatus Aminicenantes;unclassified Candidatus Aminicenantes;Aminicenantes bacterium SCGC AAA255-F06;Aminicenantes bacterium SCGC AAA255-F06 (contamination screened),
Ga0562388_00033487_11999_12919,0,0,6257460,0,0,0,0,0,0,cytochrome c oxidase cbb3-type subunit 3,KO:K00406,90.2,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Thiobacillaceae;Thiobacillus;Thiobacillus thioparus;Thiobacillus thioparus DSM 505,
Ga0562388_02977601_210_1511,2366080,0,0,0,3890760,0,0,0,0,chaperonin GroEL,KO:K04077,81.84,Bacteria;Acidobacteria;Vicinamibacteria;unclassified Vicinamibacteria;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis;Luteitalea pratensis DSM 100886,
Ga0562388_10984439_59_802,0,0,0,0,2690790,3563770,0,0,0,hypothetical protein,Hypo-rule applied,38.53,Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Solibacteraceae;Candidatus Solibacter;Candidatus Solibacter usitatus;Candidatus Solibacter usitatus Ellin6076,
Ga0562388_00002192_1_387,0,0,0,0,0,0,0,6247440,0,methylenetetrahydromethanopterin dehydrogenase,KO:K00319,79.69,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;Methanofollis ethanolicus;Methanofollis ethanolicus JCM 15103,
Ga0562388_07794075_2_946,0,0,0,2909070,0,3338290,0,0,0,molecular chaperone DnaK,KO:K04043,87.26,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Thioalkalispiraceae;Sulfurivermis;Sulfurivermis fontis;Sulfurivermis fontis JG42,
Ga0562388_00190236_4055_5869,0,0,1232530,0,0,0,0,0,5007080,molecular chaperone DnaK,KO:K04043,76.29,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Pyrinomonas;Pyrinomonas methylaliphatogenes;Pyrinomonas methylaliphatogenes K22,
Ga0562388_00341179_334_3897,0,0,0,0,0,0,6236340,0,0,pyruvate-ferredoxin/flavodoxin oxidoreductase,KO:K03737,75.42,Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Thermoanaerobaculum;Thermoanaerobaculum aquaticum;Thermoanaerobaculum aquaticum MP-01,
Ga0562388_02642727_3_1604,0,0,639568,0,0,5595870,0,0,0,molecular chaperone DnaK,KO:K04043,92.45,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudolabrys;Pseudolabrys taiwanensis;Pseudolabrys taiwanensis CC-BB4,
Ga0562388_07574502_343_735,0,0,0,2078310,0,4152980,0,0,0,large subunit ribosomal protein L19,KO:K02884,87.3,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudolabrys;Pseudolabrys taiwanensis;Pseudolabrys taiwanensis CC-BB4,
Ga0562388_00248265_3727_5157,0,0,2232390,0,0,2060520,1931733,0,0,peptide/nickel transport system substrate-binding protein,KO:K02035,69.49,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;SAR324 cluster bacterium JCVI-SC AAA005;SAR324 cluster bacterium JCVI-SC AAA005,
Ga0562388_00314126_1_1641,0,0,0,0,5202970,0,0,1021580,0,methane/ammonia monooxygenase subunit B,KO:K10945,81.7,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylovulum;Methylovulum psychrotolerans;Methylovulum psychrotolerans Sph1,
Ga0562388_14307796_40_708,0,0,0,6219270,0,0,0,0,0,glyceraldehyde 3-phosphate dehydrogenase,KO:K00134,87.78,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium;Roseimicrobium gellanilyticum;Roseimicrobium gellanilyticum DSM 25532,
Ga0562388_04276804_490_1266,0,0,0,5527150,0,0,0,0,688908,chaperonin GroEL (HSP60 family),COG0459,91.8,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;Methanoregula formicica;Methanoregula formicica SMSP- DSM 22288,
Ga0562388_01112458_2_1123,0,6209580,0,0,0,0,0,0,0,outer membrane protein OmpA-like peptidoglycan-associated protein,COG2885,46.85,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;Spongiibacter tropicus;Spongiibacter tropicus DSM 19543,
Ga0562388_12681039_3_749,6200300,0,0,0,0,0,0,0,0,ubiquinol-cytochrome c reductase cytochrome c1 subunit,KO:K00413,82.52,Eukaryota;Chlorophyta;Trebouxiophyceae;unclassified Trebouxiophyceae;unclassified Trebouxiophyceae;Coccomyxa;Coccomyxa subellipsoidea;Coccomyxa subellipsoidea C-169,
Ga0562388_03461772_2_1405,1311910,0,0,0,2719820,0,0,0,2164240,TonB-dependent SusC/RagA subfamily outer membrane receptor,TIGR04057,49.58,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter sp. NFR10;Mucilaginibacter sp. NFR10,
Ga0562388_00411800_2496_3113,0,0,0,0,6189080,0,0,0,0,uncharacterized protein YjgD (DUF1641 family),COG2427,47.98,Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales;Ferrovaceae;Ferrovum;Ferrovum myxofaciens;Ferrovum myxofaciens P3G,
Ga0562388_02049224_314_1816,0,0,0,0,0,6188090,0,0,0,flagellin,KO:K02406,70.46,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera;unclassified Thauera;Thauera sp. SYD-3,
Ga0562388_04696105_3_929,0,0,0,0,1384400,4801560,0,0,0,chaperonin GroEL,KO:K04077,89.32,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;Desulfobacca acetoxidans;Desulfobacca acetoxidans ASRB2- DSM 11109,
Ga0562388_00008971_5280_6926,0,0,124485,0,4556206,1502101,0,0,0,chaperonin GroEL,KO:K04077,93.03,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;unclassified Methylophilaceae;unclassified Methylophilaceae;Betaproteobacterium LSUCC0135,
Ga0562388_00526545_2152_3564,0,1251330,0,0,0,4930820,0,0,0,hypothetical protein,Hypo-rule applied,50.11,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter;Dyadobacter psychrophilus;Dyadobacter psychrophilus DSM 22270,
Ga0562388_24307666_1_555,1592280,0,0,4581910,0,0,0,0,0,hypothetical protein,Hypo-rule applied,46.39,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Vitreoscilla;Vitreoscilla filiformis;Vitreoscilla filiformis ATCC 15551,
Ga0562388_15585148_138_680,0,0,0,0,0,6169200,0,0,0,F-type H+-transporting ATPase subunit alpha,KO:K02111,72.93,Bacteria;Acidobacteria;Vicinamibacteria;unclassified Vicinamibacteria;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis;Luteitalea pratensis DSM 100886,
Ga0562388_18206336_2_568,0,3886880,0,0,0,0,0,0,2280880,iron complex outermembrane receptor protein,KO:K02014,54.01,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;unclassified Oxalobacteraceae;Oxalobacteraceae bacterium AB_14;Oxalobacteraceae bacterium AB_14,
Ga0562388_01042651_3_1058,0,0,0,0,6164810,0,0,0,0,F-type H+-transporting ATPase subunit beta,KO:K02112,91.78,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiglans;Desulfatiglans anilini;Desulfatiglans anilini DSM 4660,
Ga0562388_01519809_1127_2107,0,3997380,0,0,0,785601,0,1377580.7,0,glycerol transport system substrate-binding protein,KO:K17321,93.87,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfopila;Desulfopila aestuarii;Desulfopila aestuarii DSM 18488,
Ga0562388_09192072_3_596,0,6159680,0,0,0,0,0,0,0,DNA-directed RNA polymerase subunit beta',KO:K03046,77.84,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidisarcina;Acidisarcina polymorpha;Acidisarcina polymorpha SBC82,
Ga0562388_00284248_3_4043,0,6155630,0,0,0,0,0,0,0,DNA-directed RNA polymerase subunit beta,KO:K03043,82.35,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella;Sulfuricella sp. T08;Sulfuricella sp. T08,
Ga0562388_07088264_2_421,0,0,0,0,1969890,0,0,0,4185630,long-chain fatty acid transport protein,KO:K06076,58.06,Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;uncultured beta proteobacterium;unclassified betaproteobacterium ENR4,
Ga0562388_14317060_2_649,0,0,1362772,0,417653,2033190,2339640,0,0,2-aminobenzoate-CoA ligase,KO:K08295,85.19,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;Desulfobacca acetoxidans;Desulfobacca acetoxidans ASRB2- DSM 11109,
Ga0562388_00049160_3917_4144,6152960,0,0,0,0,0,0,0,0,tRNA 2-thiouridine synthesizing protein A,KO:K04085,100,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Thiobacillaceae;Thiobacillus;Thiobacillus thioparus;Thiobacillus thioparus DSM 505,
Ga0562388_07573459_2_958,0,2489580,0,0,0,3661960,0,0,0,chaperonin GroEL,KO:K04077,85.27,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;Desulfobacca acetoxidans;Desulfobacca acetoxidans ASRB2- DSM 11109,
Ga0562388_01139461_141_587,0,0,0,2667170,0,0,3479960,0,0,adenylylsulfate reductase subunit B,KO:K00395,68.79,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Ammonifex;Ammonifex thiophilus;Ammonifex thiophilus SR,
Ga0562388_05778426_2_1093,0,0,0,0,2278630,0,3867100,0,0,hypothetical protein,Hypo-rule applied,69.78,Bacteria;Spirochaetes;Spirochaetia;Leptospirales;Leptospiraceae;Leptonema;Leptonema illini;Leptonema illini 3055- DSM 21528,
Ga0562388_00047944_5501_7375,0,1369400,0,0,4775520,0,0,0,0,hypothetical protein,Hypo-rule applied,38.16,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfurirhabdus;Sulfurirhabdus autotrophica;Sulfurirhabdus autotrophica DSM 100309,
Ga0562388_24848223_1_513,0,0,0,5611580,0,0,0,0,532971,chaperonin GroEL,KO:K04077,77.84,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiglans;Desulfatiglans anilini;Desulfatiglans anilini DSM 4660,
Ga0562388_06009247_1_699,0,0,1466370,0,0,0,0,4677480,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_01091217_1281_1901,0,0,0,0,0,6143560,0,0,0,large subunit ribosomal protein L4,KO:K02926,93.69,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas;Pelomonas puraquae;Pelomonas puraquae CCUG 52769,
Ga0562388_00455276_380_1618,0,0,0,0,6136960,0,0,0,0,formate dehydrogenase subunit beta,KO:K00125,77.91,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus marisnigri;Methanoculleus marisnigri JR1- DSM 1498,
Ga0562388_02553557_1_504,0,0,0,3759720,0,2375080,0,0,0,quinone-modifying oxidoreductase subunit QmoA,KO:K16885,85.71,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella;Sulfuricella sp. T08;Sulfuricella sp. T08,
Ga0562388_00430762_1885_2193,0,0,0,0,0,6133600,0,0,0,DNA-binding protein HU-beta,KO:K03530,61.46,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Pyrinomonas;Pyrinomonas methylaliphatogenes;Pyrinomonas methylaliphatogenes K22,
Ga0562388_04211633_686_1276,0,0,0,0,4276430,0,0,0,1856500,outer membrane protein,KO:K07274,38.05,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. WF1;Massilia sp. WF1,
Ga0562388_20522855_20_460,0,0,2819973,0,0,1825355,1485910,0,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_14802252_99_698,0,0,0,0,0,0,0,0,6130410,hypothetical protein,Hypo-rule applied,37.58,Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;Deferribacter desulfuricans;Deferribacter desulfuricans SSM1,
Ga0562388_08404736_3_911,6128390,0,0,0,0,0,0,0,0,hypothetical protein,Hypo-rule applied,32.89,Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanotrichaceae;Methanothrix;Methanothrix thermoacetophila;Methanothrix thermoacetophila PT,
Ga0562388_07217212_434_982,0,6128350,0,0,0,0,0,0,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_03492365_1_963,0,0,0,0,0,6126440,0,0,0,LPS-assembly protein,KO:K04744,75,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Sideroxydans;Sideroxydans lithotrophicus;Sideroxydans lithotrophicus ES-1,
Ga0562388_00056671_9371_10519,0,0,0,0,3615860,2509845,0,0,0,acetyl-CoA synthase,KO:K14138,83.29,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfacinum;Desulfacinum hydrothermale;Desulfacinum hydrothermale DSM 13146,
Ga0562388_00942656_692_1759,1911520,0,0,0,4210250,0,0,0,0,signal transduction protein with GAF and PtsI domain,COG3605,72.57,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;Desulfobacca acetoxidans;Desulfobacca acetoxidans ASRB2- DSM 11109,
Ga0562388_00014117_15212_15550,0,0,6116430,0,0,0,0,0,0,nitrogen regulatory protein P-II 1,KO:K04751,94.64,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;Azonexus;Azonexus hydrophilus;Azonexus hydrophilus DSM 23864,
Ga0562388_00001326_24671_27223,0,6111960,0,0,0,0,0,0,0,aconitate hydratase 2/2-methylisocitrate dehydratase,KO:K01682,75.5,Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;Deferribacter desulfuricans;Deferribacter desulfuricans SSM1,
Ga0562388_07898286_319_939,0,1201055,0,1445080,0,0,0,0,3464762,chaperonin GroEL,KO:K04077,92.31,Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;Candidatus Competibacteraceae;Candidatus Competibacter;Candidatus Competibacter denitrificans;Candidatus Competibacter denitrificans Run_A_D11,
Ga0562388_04903352_894_1184,0,6108920,0,0,0,0,0,0,0,regulator of protease activity HflC (stomatin/prohibitin superfamily),COG0330,80.23,Bacteria;Acidobacteria;Vicinamibacteria;unclassified Vicinamibacteria;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis;Luteitalea pratensis DSM 100886,
Ga0562388_00870611_2352_2624,3796810,0,0,0,2311230,0,0,0,0,DNA-binding protein HU-beta,KO:K03530,91.11,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;Methylobacter marinus;Methylobacter marinus A45,
Ga0562388_00557820_2_1285,6104100,0,0,0,0,0,0,0,0,glutamate synthase domain-containing protein 2,COG0069,79.63,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanolacinia;Methanolacinia petrolearia;Methanolacinia petrolearia DSM 11571,
Ga0562388_00485111_2906_3679,0,0,0,6103520,0,0,0,0,0,enoyl-[acyl-carrier protein] reductase I,KO:K00208,64.45,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira defluvii;Nitrospira defluvii,
Ga0562388_14023597_1_600,0,705713,0,0,0,0,0,0,5395950,TRAP-type mannitol/chloroaromatic compound transport system substrate-binding protein,COG4663,98.99,Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium sp. OAE819;Bradyrhizobium sp. OAE819,
Ga0562388_04996893_510_1154,0,0,0,0,0,6097220,0,0,0,large subunit ribosomal protein L3,KO:K02906,78.04,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella;Sulfuricella denitrificans;Sulfuricella denitrificans skB26,
Ga0562388_01583551_69_2063,0,0,6094850,0,0,0,0,0,0,carbon-monoxide dehydrogenase catalytic subunit,KO:K00198,86.77,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfacinum;Desulfacinum infernum;Desulfacinum infernum DSM 9756,
Ga0562388_00147485_5048_6640,0,0,0,0,6083960,0,0,0,0,chaperonin GroEL,KO:K04077,71.37,Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;Limnochorda pilosa;Limnochorda pilosa HC45,
Ga0562388_01169980_2_1189,0,0,0,1962640,0,1167270,0,0,2948602,hypothetical protein,Hypo-rule applied,53.53,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;Pedosphaera;Pedosphaera parvula;Pedosphaera parvula Ellin514,
Ga0562388_13953744_2_718,0,0,0,0,0,6075110,0,0,0,type VI secretion system protein ImpC,KO:K11900,84.1,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Ideonella;Ideonella sp. A 288;Ideonella sp. A 288,
Ga0562388_01443283_1_1065,0,0,6074640,0,0,0,0,0,0,succinyl-CoA synthetase beta subunit,KO:K01903,80.74,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas arsenicoxydans;Herminiimonas arsenicoxydans ULPAs1,
Ga0562388_02316520_3_332,0,613829,0,0,0,969943,0,4489700,0,hypothetical protein,Hypo-rule applied,NA,NA,
Ga0562388_01944893_2_463,0,6070080,0,0,0,0,0,0,0,cysteine synthase B,KO:K12339,81.67,Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria;Halospina;Halospina denitrificans;Halospina denitrificans DSM 15505,
Ga0562388_28208079_1_516,0,6066910,0,0,0,0,0,0,0,DNA-directed RNA polymerase subunit beta,KO:K03043,91.86,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas;Pelomonas sp. Root1444;Pelomonas sp. Root1444,
Ga0562388_00073433_3329_4033,0,0,0,2428310,1160780,2212220,0,264483,0,phage shock protein A,KO:K03969,58.37,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfacinum;Desulfacinum hydrothermale;Desulfacinum hydrothermale DSM 13146,
Ga0562388_05673737_146_994,0,0,0,6063990,0,0,0,0,0,sulfur-oxidizing protein SoxA,KO:K17222,75,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Thiobacillaceae;Annwoodia;Annwoodia aquaesulis;Annwoodia aquaesulis DSM 4255,
Ga0562388_00959898_2_835,0,0,0,0,0,0,6061330,0,0,glutamate dehydrogenase (NADP+),KO:K00262,78.47,Bacteria;Calditrichaeota;Calditrichae;Calditrichales;Calditrichaceae;Caldithrix;Caldithrix abyssi;Caldithrix abyssi LF13- DSM 13497,
Ga0562388_07469611_208_966,0,0,0,0,0,0,0,0,6057720,carbon-monoxide dehydrogenase catalytic subunit,KO:K00198,81.42,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatitalea;Desulfatitalea tepidiphila;Desulfatitalea tepidiphila S28bF,
Ga0562388_00885804_1178_2755,0,0,0,0,2575500,3475510,0,0,0,peptide/nickel transport system substrate-binding protein,KO:K02035,75.25,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;Polaromonas sp. EUR3 1.2.1;Polaromonas sp. EUR3 1.2.1,
Ga0562388_00000539_52781_53023,5415520,0,0,0,635365,0,0,0,0,host factor-I protein,KO:K03666,97.5,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Ideonella;Ideonella sp. A 288;Ideonella sp. A 288,
Ga0562388_10562295_2_808,0,0,0,0,0,0,0,6046770,0,adenylylsulfate reductase subunit A,KO:K00394,90.3,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Thioalkalispiraceae;Sulfurivermis;Sulfurivermis fontis;Sulfurivermis fontis JG42,
Ga0562388_00059065_6547_8286,0,0,2635160,0,0,3409090,0,0,0,alcohol dehydrogenase (cytochrome c),KO:K00114,71.25,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;unclassified Burkholderiales;Burkholderiales bacterium JOSHI_001;Burkholderiales sp. JOSHI_001,
Ga0562388_00010449_2297_3439,0,0,0,0,0,0,0,6042620,0,alkylation response protein AidB-like acyl-CoA dehydrogenase,COG1960,89.97,Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfacinum;Desulfacinum infernum;Desulfacinum infernum DSM 9756,
Ga0562388_07812239_3_164,0,2806610,0,3234710,0,0,0,0,0,F-type H+-transporting ATPase subunit alpha,KO:K02111,48.89,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii;Desulfarculus baarsii 2st14- DSM 2075,
Ga0562388_10236059_3_518,0,0,0,0,0,6038040,0,0,0,methyl-coenzyme M reductase gamma subunit,KO:K00402,89.47,Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;Methanoregula formicica;Methanoregula formicica SMSP- DSM 22288,
Ga0562388_13425498_3_731,0,0,0,0,6037230,0,0,0,0,chaperonin GroEL,KO:K04077,83.27,Bacteria;Acidobacteria;Vicinamibacteria;unclassified Vicinamibacteria;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis;Luteitalea pratensis DSM 100886,
Ga0562388_06871596_2_1006,0,0,0,0,0,0,0,0,6037090,S-layer protein (TIGR01567 family),TIGR01567,57.4,Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanotrichaceae;Methanothrix;Methanothrix soehngenii;Methanothrix soehngenii GP-6,
Ga0562388_05437890_235_1125,0,0,0,0,6033080,0,0,0,0,fructose-bisphosphate aldolase class II,KO:K01624,95.27,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Rhodocyclus;Rhodocyclus tenuis;Rhodocyclus tenuis DSM 109,
Ga0562388_00682783_3_1391,0,0,0,0,0,424185,0,0,5598780,hypothetical protein,Hypo-rule applied,54.7,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Sideroxydans;Sideroxydans lithotrophicus;Sideroxydans lithotrophicus ES-1,
